,userId,title,rating
47294,307,Lars and the Real Girl (2007),4.0
47295,307,Last Days (2005),2.0
47296,307,"Lawnmower Man, The (1992)",1.0
47297,307,Lawrence of Arabia (1962),3.5
47298,307,"League of Their Own, A (1992)",2.5
47299,307,Leap of Faith (1992),2.0
47300,307,Legally Blonde (2001),1.5
47301,307,"Legally Blonde 2: Red, White & Blonde (2003)",1.0
47302,307,Legends of the Fall (1994),3.5
47303,307,Leprechaun (1993),2.0
47304,307,Lethal Weapon (1987),4.0
47305,307,Liar Liar (1997),3.0
47306,307,License to Drive (1988),2.0
47307,307,License to Wed (2007),3.0
47308,307,"Life of David Gale, The (2003)",4.0
47309,307,"Like Father, Like Son (1987)",1.5
47310,307,"Lion King, The (1994)",3.0
47311,307,Little Black Book (2004),2.0
47312,307,Little Giants (1994),2.0
47313,307,"Little Mermaid, The (1989)",3.0
47314,307,Little Miss Sunshine (2006),4.0
47315,307,Little Monsters (1989),3.0
47316,307,Little Shop of Horrors (1986),2.5
47317,307,"Lock, Stock & Two Smoking Barrels (1998)",3.0
47318,307,Look Who's Talking Now (1993),1.0
47319,307,Look Who's Talking Too (1990),0.5
47320,307,"Lookout, The (2007)",4.0
47321,307,Lord of the Flies (1990),2.5
47322,307,"Lord of the Rings: The Fellowship of the Ring, The (2001)",3.0
47323,307,"Lord of the Rings: The Return of the King, The (2003)",3.0
47324,307,"Lord of the Rings: The Two Towers, The (2002)",3.0
47325,307,Lords of Dogtown (2005),3.0
47326,307,Loser (2000),2.0
47327,307,"Lost World: Jurassic Park, The (1997)",2.0
47328,307,Lost in Translation (2003),4.0
47329,307,"Love Guru, The (2008)",2.0
47330,307,Love Potion #9 (1992),1.0
47331,307,"Love Song for Bobby Long, A (2004)",2.5
47332,307,"Mack, The (1973)",2.5
47333,307,Magnolia (1999),3.5
47334,307,Maid in Manhattan (2002),0.5
47335,307,Malibu's Most Wanted (2003),2.0
47336,307,Mallrats (1995),4.0
47337,307,"Man from Snowy River, The (1982)",2.5
47338,307,Man of the House (1995),1.5
47339,307,Man on the Moon (1999),2.5
47340,307,Mannequin (1987),2.5
47341,307,Mars Attacks! (1996),2.0
47342,307,Mary Poppins (1964),4.0
47343,307,"Mask, The (1994)",1.5
47344,307,"Matrix, The (1999)",3.5
47345,307,"Me, Myself & Irene (2000)",2.5
47346,307,Mean Creek (2004),3.0
47347,307,Meet Joe Black (1998),4.0
47348,307,Meet the Parents (2000),3.0
47349,307,Meet the Robinsons (2007),3.5
47350,307,Memento (2000),4.0
47351,307,Memoirs of a Geisha (2005),4.5
47352,307,Men in Black (a.k.a. MIB) (1997),2.0
47353,307,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),1.5
47354,307,Mermaids (1990),3.0
47355,307,Michael (1996),0.5
47356,307,Milk Money (1994),2.0
47357,307,Minority Report (2002),3.0
47358,307,MirrorMask (2005),4.5
47359,307,Misery (1990),3.5
47360,307,Miss Congeniality (2000),1.5
47361,307,Mission: Impossible (1996),2.0
47362,307,Mission: Impossible II (2000),2.0
47363,307,Mo' Money (1992),1.5
47364,307,Mommie Dearest (1981),2.5
47365,307,Mona Lisa Smile (2003),2.0
47366,307,Monster House (2006),3.0
47367,307,Monster-in-Law (2005),2.0
47368,307,Monsters vs. Aliens (2009),4.0
47369,307,"Monsters, Inc. (2001)",3.0
47370,307,Monty Python and the Holy Grail (1975),3.5
47371,307,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",4.5
47372,307,Moulin Rouge (2001),3.5
47373,307,Mr. & Mrs. Smith (1941),2.5
47374,307,Mr. & Mrs. Smith (2005),2.0
47375,307,Mr. Brooks (2007),4.5
47376,307,Mr. Holland's Opus (1995),3.0
47377,307,Mr. Woodcock (2007),3.0
47378,307,Mrs. Doubtfire (1993),2.0
47379,307,Mulholland Drive (2001),3.0
47380,307,Multiplicity (1996),1.5
47381,307,Murder by Numbers (2002),2.0
47382,307,My Big Fat Greek Wedding (2002),2.0
47383,307,My Bloody Valentine 3-D (2009),2.0
47384,307,My Boss's Daughter (2003),1.0
47385,307,My Cousin Vinny (1992),2.0
47386,307,My Girl (1991),2.0
47387,307,Mysterious Skin (2004),0.5
47388,307,Mystery Men (1999),1.5
47389,307,Mystic River (2003),3.0
47390,307,National Lampoon's Van Wilder (2002),2.5
47391,307,National Security (2003),1.5
47392,307,Natural Born Killers (1994),4.0
47393,307,Needful Things (1993),2.0
47394,307,"Negotiator, The (1998)",2.5
47395,307,"Net, The (1995)",2.5
47396,307,Never Been Kissed (1999),1.5
47397,307,"NeverEnding Story II: The Next Chapter, The (1990)",2.5
47398,307,"NeverEnding Story, The (1984)",2.5
47399,307,Next Friday (2000),2.0
47400,307,"Next Karate Kid, The (1994)",1.0
47401,307,"Night at the Roxbury, A (1998)",1.5
47402,307,"Nightmare Before Christmas, The (1993)",3.0
47403,307,"Nightmare on Elm Street, A (1984)",3.0
47404,307,Nine Months (1995),0.5
47405,307,No Country for Old Men (2007),4.5
47406,307,North (1994),2.0
47407,307,North Country (2005),2.5
47408,307,North by Northwest (1959),4.0
47409,307,Not Without My Daughter (1991),1.5
47410,307,Now and Then (1995),2.5
47411,307,"Nutty Professor, The (1996)",2.0
47412,307,"Object of My Affection, The (1998)",2.0
47413,307,October Sky (1999),2.5
47414,307,Office Space (1999),3.0
47415,307,"Omen, The (2006)",2.0
47416,307,Once Bitten (1985),1.5
47417,307,Once Upon a Time in Mexico (2003),3.0
47418,307,One Flew Over the Cuckoo's Nest (1975),3.5
47419,307,Orange County (2002),2.5
47420,307,Orgazmo (1997),2.5
47421,307,"Other Sister, The (1999)",2.5
47422,307,"Others, The (2001)",2.5
47423,307,Outbreak (1995),2.0
47424,307,"Outsiders, The (1983)",3.0
47425,307,PCU (1994),3.5
47426,307,"Pacifier, The (2005)",2.5
47427,307,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",3.0
47428,307,Panic Room (2002),2.0
47429,307,Paparazzi (2004),1.0
47430,307,Paper Moon (1973),4.0
47431,307,Party Monster (2003),2.5
47432,307,"People vs. Larry Flynt, The (1996)",3.0
47433,307,"Perfect Storm, The (2000)",2.5
47434,307,Peter Pan (1953),2.5
47435,307,Picture Perfect (1997),2.0
47436,307,Pieces of April (2003),2.0
47437,307,Pineapple Express (2008),4.0
47438,307,Pink Flamingos (1972),2.0
47439,307,Pinocchio (1940),2.5
47440,307,Pirates of the Caribbean: At World's End (2007),3.5
47441,307,Pirates of the Caribbean: Dead Man's Chest (2006),3.5
47442,307,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.0
47443,307,"Planes, Trains & Automobiles (1987)",2.5
47444,307,Planet of the Apes (2001),3.0
47445,307,Pleasantville (1998),2.5
47446,307,Poison Ivy (1992),1.0
47447,307,Poltergeist (1982),2.5
47448,307,Poltergeist II: The Other Side (1986),1.0
47449,307,Pootie Tang (2001),3.0
47450,307,Powder (1995),2.0
47451,307,Pretty Woman (1990),3.0
47452,307,Pretty in Pink (1986),3.0
47453,307,Primal Fear (1996),4.0
47454,307,"Princess Bride, The (1987)",3.5
47455,307,Private Parts (1997),2.5
47456,307,Problem Child (1990),2.0
47457,307,"Producers, The (2005)",2.0
47458,307,Psycho (1960),3.0
47459,307,Psycho Beach Party (2000),0.5
47460,307,Pulp Fiction (1994),4.5
47461,307,Pumpkin (2002),1.5
47462,307,"Pursuit of Happyness, The (2006)",4.0
47463,307,Queen of the Damned (2002),2.0
47464,307,Radio Flyer (1992),3.0
47465,307,Raging Bull (1980),3.5
47466,307,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
47467,307,Rain Man (1988),3.0
47468,307,Raising Cain (1992),0.5
47469,307,Raising Helen (2004),2.0
47470,307,"Reader, The (2008)",4.0
47471,307,Ready to Rumble (2000),1.5
47472,307,Reality Bites (1994),2.0
47473,307,Rear Window (1954),4.0
47474,307,Red Sonja (1985),1.0
47475,307,Reign Over Me (2007),5.0
47476,307,Remember the Titans (2000),2.5
47477,307,Rent (2005),3.0
47478,307,"Replacements, The (2000)",2.5
47479,307,Requiem for a Dream (2000),4.0
47480,307,Rescue Dawn (2006),4.0
47481,307,Reservoir Dogs (1992),4.0
47482,307,Return to Oz (1985),2.5
47483,307,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),2.0
47484,307,Revenge of the Nerds III: The Next Generation (1992),4.0
47485,307,Revenge of the Nerds IV: Nerds in Love (1994),4.0
47486,307,Riding in Cars with Boys (2001),2.5
47487,307,"Ring, The (2002)",2.0
47488,307,Risky Business (1983),2.5
47489,307,"River Wild, The (1994)",2.0
47490,307,Road House (1989),2.0
47491,307,Road Trip (2000),2.0
47492,307,Road to Perdition (2002),2.5
47493,307,"Road to Wellville, The (1994)",2.5
47494,307,Robin Hood: Men in Tights (1993),2.0
47495,307,Robin Hood: Prince of Thieves (1991),2.0
47496,307,RoboCop (1987),2.5
47497,307,Robots (2005),2.5
47498,307,"Rock, The (1996)",3.0
47499,307,"Rocky Horror Picture Show, The (1975)",3.0
47500,307,Roman Holiday (1953),4.0
47501,307,Romancing the Stone (1984),2.5
47502,307,Romy and Michele's High School Reunion (1997),1.5
47503,307,Rosemary's Baby (1968),3.0
47504,307,"Royal Tenenbaums, The (2001)",4.5
47505,307,Rudy (1993),2.5
47506,307,Run Fatboy Run (2007),4.0
47507,307,Runaway Bride (1999),1.5
47508,307,Rushmore (1998),4.0
47509,307,SLC Punk! (1998),3.5
47510,307,"Saint, The (1997)",3.0
47511,307,"Sandlot, The (1993)",2.5
47512,307,Saved! (2004),4.0
47513,307,Saving Silverman (Evil Woman) (2001),2.0
47514,307,Saw II (2005),1.5
47515,307,Say Anything... (1989),2.5
47516,307,Say It Isn't So (2001),1.5
47517,307,Scarface (1983),4.0
47518,307,Scary Movie (2000),1.5
47519,307,Scary Movie 3 (2003),0.5
47520,307,Scary Movie 4 (2006),0.5
47521,307,Scent of a Woman (1992),3.0
47522,307,Schindler's List (1993),4.5
47523,307,School Daze (1988),1.5
47524,307,School Ties (1992),2.5
47525,307,School of Rock (2003),2.5
47526,307,"Science of Sleep, The (La science des rêves) (2006)",4.5
47527,307,"Score, The (2001)",4.0
47528,307,Scream (1996),0.5
47529,307,Scream 2 (1997),0.5
47530,307,Scream 3 (2000),0.5
47531,307,Searching for Bobby Fischer (1993),2.5
47532,307,"Secret Garden, The (1993)",3.0
47533,307,Secret Window (2004),2.5
47534,307,"Secret of NIMH, The (1982)",3.5
47535,307,"See No Evil, Hear No Evil (1989)",3.5
47536,307,Seed of Chucky (Child's Play 5) (2004),0.5
47537,307,Selena (1997),2.0
47538,307,Semi-Pro (2008),3.0
47539,307,Seven (a.k.a. Se7en) (1995),4.0
47540,307,"Seven Year Itch, The (1955)",3.0
47541,307,Shark Tale (2004),2.5
47542,307,Shaun of the Dead (2004),5.0
47543,307,"Shawshank Redemption, The (1994)",4.5
47544,307,She-Devil (1989),1.0
47545,307,"Shining, The (1980)",3.5
47546,307,Shoot 'Em Up (2007),3.0
47547,307,Shooter (2007),4.0
47548,307,Shrek (2001),2.5
47549,307,Shrek 2 (2004),3.0
47550,307,Sid and Nancy (1986),3.5
47551,307,Sidekicks (1992),1.5
47552,307,Sideways (2004),3.0
47553,307,Signs (2002),3.0
47554,307,"Silence of the Lambs, The (1991)",4.5
47555,307,Silent Hill (2006),1.5
47556,307,Simon Birch (1998),3.5
47557,307,"Simpsons Movie, The (2007)",4.5
47558,307,Sin City (2005),4.5
47559,307,Sister Act (1992),1.0
47560,307,Sixteen Candles (1984),3.0
47561,307,"Sixth Sense, The (1999)",2.5
47562,307,Sleepaway Camp (1983),1.0
47563,307,Sleepers (1996),3.5
47564,307,Sleepless in Seattle (1993),2.0
47565,307,Sleepy Hollow (1999),4.0
47566,307,Sling Blade (1996),2.0
47567,307,Slither (2006),2.0
47568,307,Smokin' Aces (2006),3.0
47569,307,Snatch (2000),3.5
47570,307,Snow White and the Seven Dwarfs (1937),2.5
47571,307,So I Married an Axe Murderer (1993),3.0
47572,307,Some Like It Hot (1959),3.0
47573,307,Sorority Boys (2002),2.5
47574,307,"Sound of Music, The (1965)",4.0
47575,307,"South Park: Bigger, Longer and Uncut (1999)",4.0
47576,307,Southland Tales (2006),3.0
47577,307,Spaceballs (1987),3.0
47578,307,Speed (1994),1.0
47579,307,Spider-Man (2002),4.0
47580,307,Spider-Man 2 (2004),3.5
47581,307,Spider-Man 3 (2007),3.5
47582,307,"Spiderwick Chronicles, The (2008)",3.5
47583,307,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.0
47584,307,Splash (1984),1.5
47585,307,Stakeout (1987),2.0
47586,307,Stand by Me (1986),3.5
47587,307,Star Wars: Episode I - The Phantom Menace (1999),4.0
47588,307,Star Wars: Episode IV - A New Hope (1977),3.5
47589,307,Star Wars: Episode V - The Empire Strikes Back (1980),3.0
47590,307,Star Wars: Episode VI - Return of the Jedi (1983),3.0
47591,307,Stardust (2007),4.0
47592,307,Stealing Harvard (2002),1.5
47593,307,"Stepford Wives, The (2004)",3.0
47594,307,Stepmom (1998),2.0
47595,307,Stop! Or My Mom Will Shoot (1992),1.0
47596,307,Strange Brew (1983),3.0
47597,307,Strange Wilderness (2008),3.0
47598,307,Stranger than Fiction (2006),3.5
47599,307,Suicide Kings (1997),2.5
47600,307,Summer School (1987),2.0
47601,307,Super Size Me (2004),3.0
47602,307,Super Troopers (2001),3.0
47603,307,Superbad (2007),4.0
47604,307,Superman (1978),3.0
47605,307,Superstar (1999),2.0
47606,307,Sweeney Todd: The Demon Barber of Fleet Street (2007),4.5
47607,307,Talladega Nights: The Ballad of Ricky Bobby (2006),2.5
47608,307,Tango & Cash (1989),2.0
47609,307,Tapeheads (1988),2.0
47610,307,Taxi Driver (1976),3.5
47611,307,Teaching Mrs. Tingle (1999),0.5
47612,307,Tenacious D in The Pick of Destiny (2006),2.5
47613,307,Terminator 2: Judgment Day (1991),2.5
47614,307,"Terminator, The (1984)",2.5
47615,307,"Texas Chainsaw Massacre: The Beginning, The (2006)",2.0
47616,307,Thank You for Smoking (2006),3.0
47617,307,That Thing You Do! (1996),2.5
47618,307,The Butterfly Effect (2004),3.5
47619,307,The Chumscrubber (2005),2.0
47620,307,The Count of Monte Cristo (2002),4.5
47621,307,The Devil's Advocate (1997),4.0
47622,307,The Man in the Moon (1991),3.0
47623,307,There Will Be Blood (2007),4.0
47624,307,There's Something About Mary (1998),3.0
47625,307,They (2002),1.5
47626,307,"Thing, The (1982)",4.0
47627,307,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),2.0
47628,307,This Is Spinal Tap (1984),3.0
47629,307,Three Men and a Little Lady (1990),1.5
47630,307,Time Bandits (1981),3.5
47631,307,Titanic (1997),2.0
47632,307,To Kill a Mockingbird (1962),3.0
47633,307,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2.5
47634,307,Tombstone (1993),4.5
47635,307,Tommy Boy (1995),3.0
47636,307,Tootsie (1982),2.5
47637,307,Top Gun (1986),0.5
47638,307,Top Secret! (1984),4.0
47639,307,Toy Story (1995),4.0
47640,307,Toy Story 2 (1999),3.0
47641,307,Training Day (2001),4.0
47642,307,Trainspotting (1996),3.0
47643,307,Transformers (2007),4.0
47644,307,Tremors II: Aftershocks (1996),1.0
47645,307,Tropic Thunder (2008),4.0
47646,307,"Truman Show, The (1998)",4.0
47647,307,"Truth About Cats & Dogs, The (1996)",2.5
47648,307,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.5
47649,307,Twisted (2004),2.0
47650,307,Twister (1990),1.5
47651,307,Twister (1996),1.0
47652,307,Undercover Brother (2002),2.5
47653,307,Underworld (1996),2.5
47654,307,"Uninvited, The (2009)",3.5
47655,307,Up (2009),5.0
47656,307,Uptown Girls (2003),2.0
47657,307,Urban Cowboy (1980),2.0
47658,307,"Usual Suspects, The (1995)",4.5
47659,307,V for Vendetta (2006),4.0
47660,307,Vanilla Sky (2001),4.0
47661,307,View from the Top (2003),1.5
47662,307,WALL·E (2008),5.0
47663,307,Waiting... (2005),2.0
47664,307,Walk Hard: The Dewey Cox Story (2007),3.0
47665,307,"Walk in the Clouds, A (1995)",1.5
47666,307,Walk the Line (2005),4.5
47667,307,Wallace & Gromit in The Curse of the Were-Rabbit (2005),4.0
47668,307,"Warriors, The (1979)",3.0
47669,307,"Waterboy, The (1998)",3.5
47670,307,Waterworld (1995),2.5
47671,307,Wayne's World (1992),3.0
47672,307,We Own the Night (2007),4.0
47673,307,"Weather Underground, The (2002)",4.0
47674,307,Wedding Crashers (2005),3.5
47675,307,"Wedding Singer, The (1998)",3.5
47676,307,Welcome to the Dollhouse (1995),2.0
47677,307,What Happens in Vegas... (2008),3.0
47678,307,What's Eating Gilbert Grape (1993),3.5
47679,307,When Harry Met Sally... (1989),3.5
47680,307,When a Stranger Calls (1979),3.0
47681,307,While You Were Sleeping (1995),1.5
47682,307,White Fang (1991),1.5
47683,307,White Noise (2005),2.0
47684,307,Who Framed Roger Rabbit? (1988),3.0
47685,307,Why Do Fools Fall In Love? (1998),2.0
47686,307,"Wicker Man, The (2006)",0.5
47687,307,Wild Things (1998),1.0
47688,307,Willard (2003),1.0
47689,307,Willow (1988),2.0
47690,307,Willy Wonka & the Chocolate Factory (1971),4.0
47691,307,"Witches of Eastwick, The (1987)",2.0
47692,307,Without a Paddle (2004),2.0
47693,307,"Wiz, The (1978)",2.0
47694,307,"Wizard of Oz, The (1939)",5.0
47695,307,Wolf Creek (2005),1.5
47696,307,Wonderland (2003),4.0
47697,307,X-Men (2000),3.5
47698,307,Yes Man (2008),4.5
47699,307,You Got Served (2004),0.5
47700,307,You've Got Mail (1998),1.0
47701,307,"You, Me and Dupree (2006)",2.0
47702,307,Zapped! (1982),1.5
47703,307,Zodiac (2007),3.0
47704,307,¡Three Amigos! (1986),2.5
47705,308,12 Angry Men (1957),0.5
47706,308,Ace Ventura: When Nature Calls (1995),1.0
47707,308,Addams Family Values (1993),4.0
47708,308,Aliens (1986),1.0
47709,308,Avatar (2009),4.0
47710,308,"Avengers, The (2012)",4.5
47711,308,"Bourne Ultimatum, The (2007)",0.5
47712,308,Bowling for Columbine (2002),3.0
47713,308,Braveheart (1995),1.0
47714,308,Cars (2006),2.0
47715,308,Casablanca (1942),3.0
47716,308,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",4.0
47717,308,City of God (Cidade de Deus) (2002),1.0
47718,308,Clerks (1994),1.0
47719,308,Cliffhanger (1993),1.0
47720,308,Clueless (1995),3.0
47721,308,Crimson Tide (1995),1.0
47722,308,"Dark Knight Rises, The (2012)",3.0
47723,308,"Dark Knight, The (2008)",4.0
47724,308,"Day of the Doctor, The (2013)",5.0
47725,308,Dead Man Walking (1995),1.0
47726,308,Dead Poets Society (1989),5.0
47727,308,Die Hard (1988),1.0
47728,308,Doctor Who: The Time of the Doctor (2013),5.0
47729,308,Elf (2003),2.0
47730,308,Enchanted (2007),3.5
47731,308,Fight Club (1999),0.5
47732,308,Finding Nemo (2003),4.0
47733,308,"Firm, The (1993)",1.0
47734,308,"Flintstones, The (1994)",3.0
47735,308,Forrest Gump (1994),2.5
47736,308,Four Weddings and a Funeral (1994),0.5
47737,308,"Fugitive, The (1993)",3.0
47738,308,Get Shorty (1995),1.0
47739,308,Gladiator (2000),1.0
47740,308,"Godfather, The (1972)",1.5
47741,308,"Godfather: Part II, The (1974)",1.0
47742,308,Grumpier Old Men (1995),0.5
47743,308,Grumpy Old Men (1993),1.0
47744,308,Harry Potter and the Chamber of Secrets (2002),5.0
47745,308,Harry Potter and the Goblet of Fire (2005),5.0
47746,308,Harry Potter and the Order of the Phoenix (2007),5.0
47747,308,Harry Potter and the Prisoner of Azkaban (2004),5.0
47748,308,Heat (1995),1.0
47749,308,Home Alone 2: Lost in New York (1992),3.0
47750,308,How to Train Your Dragon (2010),4.5
47751,308,I Am Legend (2007),1.0
47752,308,"Illusionist, The (2006)",2.0
47753,308,Inception (2010),1.0
47754,308,"Incredibles, The (2004)",4.0
47755,308,Indiana Jones and the Last Crusade (1989),0.5
47756,308,Interview with the Vampire: The Vampire Chronicles (1994),0.5
47757,308,Intouchables (2011),1.0
47758,308,Jumanji (1995),3.0
47759,308,"Jungle Book, The (1994)",4.0
47760,308,Juno (2007),5.0
47761,308,Leaving Las Vegas (1995),1.0
47762,308,Legally Blonde (2001),3.5
47763,308,Lemony Snicket's A Series of Unfortunate Events (2004),2.0
47764,308,Life Is Beautiful (La Vita è bella) (1997),1.0
47765,308,Lilo & Stitch (2002),3.5
47766,308,"Lion King, The (1994)",3.0
47767,308,"Lives of Others, The (Das leben der Anderen) (2006)",1.5
47768,308,"Lord of the Rings: The Fellowship of the Ring, The (2001)",3.5
47769,308,"Lord of the Rings: The Return of the King, The (2003)",3.5
47770,308,"Lord of the Rings: The Two Towers, The (2002)",4.0
47771,308,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),1.0
47772,308,Madagascar (2005),1.0
47773,308,Mary Poppins (1964),4.0
47774,308,"Matrix Revolutions, The (2003)",3.0
47775,308,"Matrix, The (1999)",3.0
47776,308,Mean Girls (2004),3.5
47777,308,Memento (2000),1.0
47778,308,"Monsters, Inc. (2001)",4.0
47779,308,Monty Python and the Holy Grail (1975),4.0
47780,308,Natural Born Killers (1994),1.0
47781,308,"Net, The (1995)",1.0
47782,308,"Nightmare Before Christmas, The (1993)",3.0
47783,308,Ocean's Eleven (2001),1.0
47784,308,One Man Band (2005),3.0
47785,308,Outbreak (1995),1.0
47786,308,"Perks of Being a Wallflower, The (2012)",5.0
47787,308,Philadelphia (1993),1.0
47788,308,Pirates of the Caribbean: Dead Man's Chest (2006),3.0
47789,308,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.5
47790,308,Pocahontas (1995),4.0
47791,308,"Princess Bride, The (1987)",4.5
47792,308,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),1.0
47793,308,Ratatouille (2007),4.0
47794,308,Rear Window (1954),1.0
47795,308,Reservoir Dogs (1992),1.0
47796,308,Saving Private Ryan (1998),0.5
47797,308,Say Anything... (1989),4.5
47798,308,Schindler's List (1993),1.0
47799,308,School of Rock (2003),3.5
47800,308,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",1.0
47801,308,"Shawshank Redemption, The (1994)",1.0
47802,308,"Sixth Sense, The (1999)",0.5
47803,308,Slumdog Millionaire (2008),1.0
47804,308,"Sound of Music, The (1965)",3.0
47805,308,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.0
47806,308,Star Trek (2009),4.0
47807,308,Star Wars: Episode IV - A New Hope (1977),2.5
47808,308,Star Wars: Episode V - The Empire Strikes Back (1980),2.5
47809,308,Submarine (2010),5.0
47810,308,Super Size Me (2004),1.0
47811,308,Terminator 2: Judgment Day (1991),1.0
47812,308,The Hunger Games (2012),3.0
47813,308,Up (2009),3.5
47814,308,"Usual Suspects, The (1995)",2.5
47815,308,WALL·E (2008),4.0
47816,308,Wallace & Gromit: A Close Shave (1995),1.0
47817,308,Wallace & Gromit: The Wrong Trousers (1993),1.0
47818,308,While You Were Sleeping (1995),1.0
47819,308,X-Men: The Last Stand (2006),2.0
47820,309,12 Angry Men (1957),5.0
47821,309,All the King's Men (1949),4.0
47822,309,Arsenic and Old Lace (1944),3.5
47823,309,"Aviator, The (2004)",4.0
47824,309,Bonnie and Clyde (1967),3.0
47825,309,Breakfast at Tiffany's (1961),4.0
47826,309,"Bridge on the River Kwai, The (1957)",5.0
47827,309,Casablanca (1942),5.0
47828,309,Cat on a Hot Tin Roof (1958),4.5
47829,309,Charade (1963),4.0
47830,309,Cinema Paradiso (Nuovo cinema Paradiso) (1989),5.0
47831,309,Close Encounters of the Third Kind (1977),3.0
47832,309,Cool Hand Luke (1967),4.0
47833,309,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4.0
47834,309,"Deer Hunter, The (1978)",3.0
47835,309,"Dirty Dozen, The (1967)",4.0
47836,309,Doctor Zhivago (1965),3.5
47837,309,"Dolce Vita, La (1960)",4.0
47838,309,Double Indemnity (1944),4.0
47839,309,Enemy of the State (1998),4.5
47840,309,Escape from Alcatraz (1979),4.0
47841,309,Fatal Attraction (1987),2.5
47842,309,Field of Dreams (1989),2.5
47843,309,Forbidden Planet (1956),4.0
47844,309,From Here to Eternity (1953),4.0
47845,309,Gaslight (1944),3.5
47846,309,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",4.5
47847,309,Goodfellas (1990),2.5
47848,309,"Grapes of Wrath, The (1940)",3.5
47849,309,"Great Escape, The (1963)",4.5
47850,309,Groundhog Day (1993),4.5
47851,309,High Noon (1952),5.0
47852,309,High Sierra (1941),4.5
47853,309,It's a Wonderful Life (1946),4.0
47854,309,Jaws (1975),4.0
47855,309,Judgment at Nuremberg (1961),4.0
47856,309,"Killers, The (1946)",4.0
47857,309,"Last Samurai, The (2003)",4.0
47858,309,Lawrence of Arabia (1962),4.0
47859,309,Life Is Beautiful (La Vita è bella) (1997),4.5
47860,309,Lifeboat (1944),5.0
47861,309,"Long, Hot Summer, The (1958)",4.0
47862,309,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5
47863,309,"Lord of the Rings: The Return of the King, The (2003)",4.5
47864,309,"Lord of the Rings: The Two Towers, The (2002)",4.0
47865,309,"Magnificent Seven, The (1960)",4.0
47866,309,"Maltese Falcon, The (1941)",4.5
47867,309,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",4.0
47868,309,"Man Who Shot Liberty Valance, The (1962)",3.5
47869,309,"Man for All Seasons, A (1966)",5.0
47870,309,Marty (1955),4.0
47871,309,Master and Commander: The Far Side of the World (2003),4.0
47872,309,"Matrix Reloaded, The (2003)",2.5
47873,309,"Matrix Revolutions, The (2003)",2.0
47874,309,"Matrix, The (1999)",4.0
47875,309,Meet John Doe (1941),4.0
47876,309,Meet the Fockers (2004),3.5
47877,309,Midnight Cowboy (1969),1.5
47878,309,Million Dollar Baby (2004),4.0
47879,309,Mississippi Burning (1988),4.0
47880,309,"Monsters, Inc. (2001)",4.0
47881,309,Mr. Smith Goes to Washington (1939),2.5
47882,309,North by Northwest (1959),3.5
47883,309,Notorious (1946),4.0
47884,309,"Ox-Bow Incident, The (1943)",4.5
47885,309,Patton (1970),4.0
47886,309,"Philadelphia Story, The (1940)",4.5
47887,309,"Prestige, The (2006)",3.5
47888,309,Psycho (1960),3.5
47889,309,Pulp Fiction (1994),3.5
47890,309,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
47891,309,Random Harvest (1942),3.5
47892,309,Rear Window (1954),4.0
47893,309,Requiem for a Heavyweight (1962),4.0
47894,309,Reservoir Dogs (1992),4.0
47895,309,Room at the Top (1959),4.0
47896,309,Saving Private Ryan (1998),4.5
47897,309,Schindler's List (1993),4.0
47898,309,Seven Samurai (Shichinin no samurai) (1954),5.0
47899,309,Shall We Dance? (Shall We Dansu?) (1996),4.5
47900,309,"Shawshank Redemption, The (1994)",4.0
47901,309,"Sixth Sense, The (1999)",3.5
47902,309,Sleepy Hollow (1999),0.5
47903,309,"Sting, The (1973)",4.0
47904,309,Strangers on a Train (1951),4.0
47905,309,"Streetcar Named Desire, A (1951)",3.0
47906,309,"Suddenly, Last Summer (1959)",3.5
47907,309,Sweet Smell of Success (1957),4.0
47908,309,Taking Sides (2001),3.5
47909,309,The Devil's Advocate (1997),1.0
47910,309,The Diary of Anne Frank (1959),4.0
47911,309,Thelma & Louise (1991),3.5
47912,309,"Thomas Crown Affair, The (1968)",4.0
47913,309,To Catch a Thief (1955),4.0
47914,309,To Kill a Mockingbird (1962),3.0
